colony_id,name,reg_number,category,boundary_delineated,map_number,satellite_boundary_pdf_url,final_boundary_pdf_url,upload_date,remarks,source_link
371,"Pradhan Enclave, C&D Block, Mazra Burari, New Delhi-84",307,regular,1,159,,https://dda.gov.in/sites/default/files/pmuday/159_307.pdf,2020-04-23,(1) REGD. NO. 1154_Parsuram Enclave Salupur Majra Burari Delhi,https://dda.gov.in/delineated-boundary
372,"Pradhan Enclave, C&D Block, Mazra Burari, New Delhi-84",307-A,regular,1,159,,https://dda.gov.in/sites/default/files/pmuday/159_307.pdf,2020-04-23,(1) REGD. NO. 1154_Parsuram Enclave Salupur Majra Burari Delhi,https://dda.gov.in/delineated-boundary
373,"Utsav Vihar, A-3, Karala, New Delhi",309,regular,0,878,,,2020-06-03,,https://dda.gov.in/delineated-boundary
374,"Prem Nagar, Karol Bagh (Zone) New Delhi-8",310,regular,0,894,,,2020-06-03,,https://dda.gov.in/delineated-boundary
375,"Astha Vihar, Prem Nagar-3, Kanjhawla, New Delhi",311,regular,1,306,,https://dda.gov.in/sites/default/files/pmuday/306_441.pdf,2020-05-18,,https://dda.gov.in/delineated-boundary
376,"Sangam Vihar, L-1, Pocket-C, New Delhi",312,regular,1,737,,https://dda.gov.in/sites/default/files/pmuday/737_312.pdf,2020-05-29,,https://dda.gov.in/delineated-boundary
377,"Prem Vihar, Z-Block Prem Nagar, 2 Nangloi",313,regular,1,1143,,https://dda.gov.in/sites/default/files/pmuday/1143_313.pdf,2020-06-09,,https://dda.gov.in/delineated-boundary
378,"Vatasta Enclave (Kashmiri Colony)Prem Nagar, Z- Block, Najafgarh",314,regular,1,758,,https://dda.gov.in/sites/default/files/pmuday/758_314.pdf,2020-06-01,,https://dda.gov.in/delineated-boundary
379,"Ram Vihar, Loni Road, Joharipur",315,regular,1,231,,https://dda.gov.in/sites/default/files/pmuday/MAP%20231_315.pdf,2020-05-16,,https://dda.gov.in/delineated-boundary
380,"Bajrang Enclave, Nangloi Road,Najafgarh",317,regular,1,362,,https://dda.gov.in/sites/default/files/pmuday/362_317.pdf,2020-05-20,,https://dda.gov.in/delineated-boundary
381,"Prem Nagar-1, H- Block, (Kirari) Nangloi, Delhi- 41",318,regular,1,1146,,https://dda.gov.in/sites/default/files/pmuday/1146_318.pdf,2020-06-09,,https://dda.gov.in/delineated-boundary
382,"Pochanpur Ext., B-Block, Najafgarh",319,regular,1,402,,https://dda.gov.in/sites/default/files/pmuday/402_319.pdf,2020-05-20,"(1) REGD. NO.4-(ELD)_C-Block, Pochanpur Village, Pochanpur, New Delhi-77",https://dda.gov.in/delineated-boundary
383,"Chhawla Ext., Kangan Heri Road",320-A,regular,1,623,,https://dda.gov.in/sites/default/files/pmuday/623_320.pdf,2020-05-26,,https://dda.gov.in/delineated-boundary
384,"Chhawla Ext., Kangan Heri Road",320-B,regular,1,623,,https://dda.gov.in/sites/default/files/pmuday/623_320.pdf,2020-05-26,,https://dda.gov.in/delineated-boundary
385,"Makki Sarai, GT Road, Shahdara",322,regular,1,95,,https://dda.gov.in/sites/default/files/pmuday/95_322.pdf,2020-03-12,,https://dda.gov.in/delineated-boundary
386,"Shiv Vihar, ABCDE-Block, Nilothi Extn. Nangloi",323,regular,0,925,,,2020-06-03,(1)815 Shiv Ram Park B-1 Block Nangloi (1)Najafgah Nangloi Road Delhi 41,https://dda.gov.in/delineated-boundary
387,"Vijay Laxmi Park, Nilothi, Ext. Delhi-41",324,regular,0,924,,,2020-06-03,,https://dda.gov.in/delineated-boundary
388,"Rithala Ext., Rithala, Delhi-85",325,regular,1,1265,https://dda.gov.in/sites/default/files/pmuday/1265_325.pdf,,2019-12-19,,https://dda.gov.in/delineated-boundary
389,"New Ashok Nagar, E-Extn. Harizan Basti, Delhi- 96",326,regular,1,1266,,https://dda.gov.in/sites/default/files/pmuday/1266_326.pdf,2020-06-12,,https://dda.gov.in/delineated-boundary
390,"Sudarshan Park, Badarpur",327,regular,1,1229,,https://dda.gov.in/sites/default/files/pmuday/1229_327.pdf,2020-06-12,,https://dda.gov.in/delineated-boundary
391,"Prem Nagar Ext. Near Kirari, Nangloi",328,regular,1,1121,,https://dda.gov.in/sites/default/files/pmuday/1121_328.pdf,2020-06-09,,https://dda.gov.in/delineated-boundary
392,"Ajit Vihar Burari Garhi, Delhi-84",329-A,regular,1,158,,https://dda.gov.in/sites/default/files/pmuday/158_329.pdf,2020-04-23,,https://dda.gov.in/delineated-boundary
393,"Ajit Vihar Burari Garhi, Delhi-84",329-B,regular,1,158,,https://dda.gov.in/sites/default/files/pmuday/158_329.pdf,2020-04-23,,https://dda.gov.in/delineated-boundary
394,"Ajit Vihar Burari Garhi, Delhi-84",329-C,regular,1,158,,https://dda.gov.in/sites/default/files/pmuday/158_329.pdf,2020-04-23,,https://dda.gov.in/delineated-boundary
395,"Vinay Enclave & Narayan Enclave, Nangloi, Delhi-41",331,regular,1,26,,https://dda.gov.in/sites/default/files/pmuday/26_331.pdf,2020-03-11,,https://dda.gov.in/delineated-boundary
396,"Ajay Park, Naya Bazar, D-Block, Najafgarh",332,regular,1,381,,https://dda.gov.in/sites/default/files/pmuday/381_332.pdf,2020-05-20,,https://dda.gov.in/delineated-boundary
397,"Adarsh Laxmi Vihar, Prem Nagar-3, Kirari, Delhi 86.",333,regular,1,311,,https://dda.gov.in/sites/default/files/pmuday/311_333.pdf,2020-05-18,,https://dda.gov.in/delineated-boundary
398,"Mithila Vihar, Prem Nagar-2, Mubarakpur Road, Delhi",334,regular,1,1157,,https://dda.gov.in/sites/default/files/pmuday/1157_334.pdf,2020-06-10,,https://dda.gov.in/delineated-boundary
399,"Mandi Pahari Abadi, Shanti Camp-I, Delhi-47",335,regular,1,573,,https://dda.gov.in/sites/default/files/pmuday/573_335.pdf,2020-05-26,,https://dda.gov.in/delineated-boundary
400,"Shivram park, Block-1 Nangloi, Nafajgarh Road",336,regular,1,606,,https://dda.gov.in/sites/default/files/pmuday/606_336.pdf,2020-05-26,,https://dda.gov.in/delineated-boundary
401,"Bhagat Singh Park, Siraspur, Delhi-42",337,regular,1,46,,https://dda.gov.in/sites/default/files/pmuday/46_337.pdf,2020-03-11,,https://dda.gov.in/delineated-boundary
402,"Shri Krishana Colony Harewali, Delhi-39",339,regular,1,1410,,https://dda.gov.in/sites/default/files/pmuday/1410_339.pdf,2020-06-16,,https://dda.gov.in/delineated-boundary
403,"Sangam Vihar Wazirabad, Delhi",340,regular,1,181,,https://dda.gov.in/sites/default/files/pmuday/181_340.pdf,2020-04-23,,https://dda.gov.in/delineated-boundary
404,"Mahipalpur Extn., L-Block, New Delhi",341,regular,1,636,https://dda.gov.in/sites/default/files/pmuday/636_341.pdf,,2019-12-04,,https://dda.gov.in/delineated-boundary
405,"Vikas Nagar, Extn.(Pocket P) Gurudwara Road, Hastsal Uttam Nagar, New Delhi",342,regular,1,1498,,https://dda.gov.in/sites/default/files/pmuday/1498_342.pdf,2020-06-17,,https://dda.gov.in/delineated-boundary
406,"Sapt Rishi Garden, Holambi Kalan, Narela, Delhi-82",343,regular,1,521,,https://dda.gov.in/sites/default/files/pmuday/521_343.pdf,2020-05-23,,https://dda.gov.in/delineated-boundary
407,"Sanjay Enclave, Uttam Nagar, Najafgarh, New Delhi-59",344,regular,1,494,,https://dda.gov.in/sites/default/files/pmuday/494_344.pdf,2020-05-22,"(1) 250 Subhash Park Extn. Raja Puri road, Uttam Nagar",https://dda.gov.in/delineated-boundary
408,"Wazirpur Extn., (Village), Ashok Vihar",346,regular,1,1355,,https://dda.gov.in/sites/default/files/pmuday/1355_346.pdf,2020-06-15,,https://dda.gov.in/delineated-boundary
409,"Vijay Vihar Ph-1, near Rithala",347,regular,1,947,https://dda.gov.in/sites/default/files/pmuday/947_347.pdf,,2019-12-11,,https://dda.gov.in/delineated-boundary
410,"Dallupura Extended Abadi, New Ashok Nagar",348,regular,1,1318,,https://dda.gov.in/sites/default/files/pmuday/1318_348.pdf,2020-06-15,,https://dda.gov.in/delineated-boundary
411,"O&P-Block, Shiv Vihar Karawal Nagar Delhi-94",349,regular,1,279,,https://dda.gov.in/sites/default/files/pmuday/279_349.pdf,2020-05-18,,https://dda.gov.in/delineated-boundary
412,"Sangam Vihar, Block-I & II, New Delhi",350,regular,1,728,,https://dda.gov.in/sites/default/files/pmuday/728_350.pdf,2020-05-29,,https://dda.gov.in/delineated-boundary
413,"Mansa Ram Park, E-Block, Uttam Nagar",351,regular,1,658,,https://dda.gov.in/sites/default/files/pmuday/658_351.pdf,2020-05-27,,https://dda.gov.in/delineated-boundary
414,"Mohan Garden, M-Block, Uttam Nagar, Rama Park Road",353,regular,1,805,,https://dda.gov.in/sites/default/files/pmuday/805_353.pdf,2020-06-01,,https://dda.gov.in/delineated-boundary
415,"Sangam Vihar, L-Block, New Delhi-62",354,regular,1,734,,https://dda.gov.in/sites/default/files/pmuday/734_354.pdf,2020-05-29,,https://dda.gov.in/delineated-boundary
416,"Sangam Vihar, L-Block, New Delhi-62",354-B,regular,1,734,,https://dda.gov.in/sites/default/files/pmuday/734_354.pdf,2020-05-29,,https://dda.gov.in/delineated-boundary
417,"Matiyala Extn, (Guru Harikrishan, Palam Nagar) Uttam Nagar",356,regular,1,657,https://dda.gov.in/sites/default/files/pmuday/657_356.pdf,,2019-12-06,,https://dda.gov.in/delineated-boundary
418,"Janki puri, Uttam Nagar, Hastal",357,regular,1,562,,https://dda.gov.in/sites/default/files/pmuday/562_357.pdf,2020-05-26,,https://dda.gov.in/delineated-boundary
419,"Sangam Vihar, Block M-II,",358,regular,1,735,,https://dda.gov.in/sites/default/files/pmuday/735_358.pdf,2020-05-29,,https://dda.gov.in/delineated-boundary
420,"Sangam Vihar, H-Block",359-A,regular,1,863,,https://dda.gov.in/sites/default/files/pmuday/863_359.pdf,2020-06-02,"(1) 359 B Sangam Vihar, H-Block",https://dda.gov.in/delineated-boundary
421,"Sangam Vihar, H-Block",359-B,regular,1,863,,https://dda.gov.in/sites/default/files/pmuday/863_359.pdf,2020-06-02,"(1) 359 B Sangam Vihar, H-Block",https://dda.gov.in/delineated-boundary
422,"Shiv Ram Park, Block E1, E2 Nangloi, Delhi-41",360,regular,1,601,,https://dda.gov.in/sites/default/files/pmuday/601_360.pdf,2020-05-26,,https://dda.gov.in/delineated-boundary
423,"Nangloi Extn., D-Block West (2-D), Delhi-41",361,regular,1,1272,,https://dda.gov.in/sites/default/files/pmuday/1272_361.pdf,2020-06-12,,https://dda.gov.in/delineated-boundary
424,"Adarsh Nagar and Sarai Pipal Thala Extn., Part- II",362,regular,1,39,,https://dda.gov.in/sites/default/files/pmuday/39_362.pdf,2020-03-11,,https://dda.gov.in/delineated-boundary
425,"Gopal Nagar Extn. Main Surakhpur Road, Najafgarh",363,regular,1,720,,https://dda.gov.in/sites/default/files/pmuday/720_363.pdf,2020-05-29,,https://dda.gov.in/delineated-boundary
426,"Prem Nagar, G-Block, Leftout Portion near Sant Kabir Ashram, Najafgarh",364,regular,1,757,,https://dda.gov.in/sites/default/files/pmuday/757_364.pdf,2020-06-01,,https://dda.gov.in/delineated-boundary
427,"Roop Vihar Village (Block ABC), Mubarakpur Dabas, Delhi-87",365,regular,1,1034,,https://dda.gov.in/sites/default/files/pmuday/1034_365.pdf,2020-06-05,,https://dda.gov.in/delineated-boundary
428,"Suraksha Vihar, Vikas Nagar, Uttam Nagar, New Delhi-59",366,regular,1,685,https://dda.gov.in/sites/default/files/pmuday/685_366.pdf,,2019-12-06,,https://dda.gov.in/delineated-boundary
429,"Ambika Enclave, Kakrola, Delhi-43",367,regular,1,1093,,https://dda.gov.in/sites/default/files/pmuday/1093_367.pdf,2020-06-08,,https://dda.gov.in/delineated-boundary
430,"Jaitpur Extn., Part-1, Badarpur",368,regular,1,1209,,https://dda.gov.in/sites/default/files/pmuday/1209_368.pdf,2020-06-12,,https://dda.gov.in/delineated-boundary
431,"Shiv Vihar, Phase-10, Delhi",369,regular,1,248,,https://dda.gov.in/sites/default/files/pmuday/MAP%20248_369.pdf,2020-05-16,,https://dda.gov.in/delineated-boundary
432,"Gautam Vihar Colony, Narela, Delhi40",371,regular,1,6,,https://dda.gov.in/sites/default/files/pmuday/06_371.pdf,2020-03-11,,https://dda.gov.in/delineated-boundary
433,Vijay Vihar Ph-II,372,regular,1,948,https://dda.gov.in/sites/default/files/pmuday/948_372.pdf,,2019-12-11,,https://dda.gov.in/delineated-boundary
434,"Mukund Vihar, Karawal Nagar, Delhi-94",373,regular,1,213,,https://dda.gov.in/sites/default/files/pmuday/MAP%20213_373.pdf,2020-05-16,,https://dda.gov.in/delineated-boundary
435,"Prem Nagar, Karawal Nagar, Delhi-94",376,regular,1,222,,https://dda.gov.in/sites/default/files/pmuday/MAP%20222_376.pdf,2020-05-16,,https://dda.gov.in/delineated-boundary
436,"Khubram Park, Ph-II (Station Block), Prem Nagar-1, Nangloi",377,regular,0,919,,,2020-06-03,,https://dda.gov.in/delineated-boundary
437,"Garhwal Colony, Mehrauli, New Delhi-30",378,regular,1,459,,https://dda.gov.in/sites/default/files/pmuday/459_378.pdf,2020-05-22,,https://dda.gov.in/delineated-boundary
438,"Hari Nagar Extn., Block D-I, Jaitpur, Badarpur",379,regular,1,1172,https://dda.gov.in/sites/default/files/pmuday/1172_379.pdf,,2019-12-16,,https://dda.gov.in/delineated-boundary
439,"Patel Garden Extn., Najafgarh Road, Kakrola More, Delhi",380,regular,0,905,,,2020-06-03,,https://dda.gov.in/delineated-boundary
440,"Mohan Garden N-N-1, N-2, N-3, N-Extn., Uttam Nagar",381,regular,1,826,,https://dda.gov.in/sites/default/files/pmuday/826_381.pdf,2020-06-02,"(1) REGD. NO.972_Pratap Enclave Mohan garden, Uttam Nagar, New Delhi-59",https://dda.gov.in/delineated-boundary
441,"Mohan Garden L, L-9, L1-A, Uttam Nagar",382,regular,1,783,,https://dda.gov.in/sites/default/files/pmuday/783_382.pdf,2020-06-01,,https://dda.gov.in/delineated-boundary
442,"Roshan Mandi, Najafgarh Road, Najafgarh, Delhi-43",383,regular,1,964,https://dda.gov.in/sites/default/files/pmuday/964_383.pdf,,2019-12-11,,https://dda.gov.in/delineated-boundary
443,"Mohan Garden Extn.,A-Block Uttam Nagar",384,regular,1,825,,https://dda.gov.in/sites/default/files/pmuday/825_384.pdf,2020-06-02,,https://dda.gov.in/delineated-boundary
444,"Krishan Vihar, (Pooth Kala)",385,regular,1,942,,https://dda.gov.in/sites/default/files/pmuday/942_385.pdf,2020-06-04,(1)102-(ELD) Extended Abadi Village Pooth Kalan Delhi 86,https://dda.gov.in/delineated-boundary
445,"Rajori Garden, Extn, Tatar Pur, New Delhi",386,regular,1,609,https://dda.gov.in/sites/default/files/pmuday/609_386.pdf,,2019-12-04,,https://dda.gov.in/delineated-boundary
446,"Chander Mohalla DharM.Purura, Extn., Najafgarh",387,regular,1,953,,https://dda.gov.in/sites/default/files/pmuday/953_387.pdf,2020-06-04,,https://dda.gov.in/delineated-boundary
447,"Jharoda Extn, Pt-1, Majra Burari",388,regular,1,176,,https://dda.gov.in/sites/default/files/pmuday/176_388.pdf,2020-04-23,,https://dda.gov.in/delineated-boundary
448,"Mohan Garden G-Block Extn.,R.K. Block Extn., Bhagwati Garden Extn.",389,regular,1,838,,https://dda.gov.in/sites/default/files/pmuday/838_389.pdf,2020-06-02,"(1) REGD. NO.389 A_Mohan Garden G-Block Extn.,R.K. Block Extn., Bhagwati Garden Extn.",https://dda.gov.in/delineated-boundary
449,"Mohan Garden G-Block Extn.,R.K. Block Extn., Bhagwati Garden Extn.",389-A,regular,1,838,,https://dda.gov.in/sites/default/files/pmuday/838_389.pdf,2020-06-02,"(1) REGD. NO.389 A_Mohan Garden G-Block Extn.,R.K. Block Extn., Bhagwati Garden Extn.",https://dda.gov.in/delineated-boundary
450,"Mohan Garden G-Block Extn.,R.K. Block Extn., Bhagwati Garden Extn.",389-B,regular,1,838,,https://dda.gov.in/sites/default/files/pmuday/838_389.pdf,2020-06-02,"(1) REGD. NO.389 A_Mohan Garden G-Block Extn.,R.K. Block Extn., Bhagwati Garden Extn.",https://dda.gov.in/delineated-boundary
451,"Sangam Vihar, L-1, A-Block, New Delhi",390,regular,1,741,https://dda.gov.in/sites/default/files/pmuday/741_390.pdf,,2019-12-07,,https://dda.gov.in/delineated-boundary
452,"Abul Fazal Enclave (Main), Kalindikunj Road Okhla, New Delhi",391,regular,1,1077,,https://dda.gov.in/sites/default/files/pmuday/1077_391.pdf,2020-06-08,,https://dda.gov.in/delineated-boundary
453,"Abul Fazal Enclave (Main), Kalindikunj Road Okhla, New Delhi",391-A,regular,1,1077,,https://dda.gov.in/sites/default/files/pmuday/1077_391.pdf,2020-06-08,,https://dda.gov.in/delineated-boundary
454,"Abul Fazal Enclave (Main), Kalindikunj Road Okhla, New Delhi",391-B,regular,1,1077,,https://dda.gov.in/sites/default/files/pmuday/1077_391.pdf,2020-06-08,,https://dda.gov.in/delineated-boundary
455,"Amar Colony, A-Block, Rohtak Road, Nangloi, Delhi",392,regular,1,386,,https://dda.gov.in/sites/default/files/pmuday/386_1510.pdf,2020-05-20,,https://dda.gov.in/delineated-boundary
456,"Gopal Nagar Extn., P&R Block, Najafgarh",393,regular,1,702,,https://dda.gov.in/sites/default/files/pmuday/702_393.pdf,2020-05-29,,https://dda.gov.in/delineated-boundary
457,"Rajpur Khurd Extn (South) Rajpur Extn., New Delhi-68",394,regular,1,388,https://dda.gov.in/sites/default/files/pmuday/388_206.pdf,,2019-12-02,,https://dda.gov.in/delineated-boundary
458,"Nand Vihar Kakrola, New Delhi-43",395,regular,1,848,,https://dda.gov.in/sites/default/files/pmuday/848_395.pdf,2020-06-02,,https://dda.gov.in/delineated-boundary
459,"Laxmi Vihar Extn. Prem Nagar-3, Kirari, Delhi- 41",396,regular,1,25,,https://dda.gov.in/sites/default/files/pmuday/25_396.pdf,2020-03-11,,https://dda.gov.in/delineated-boundary
460,"Sangam Vihar, Block-C, Part-1",397,regular,1,744,,https://dda.gov.in/sites/default/files/pmuday/744_397.pdf,2020-05-29,"(1) REGD. NO.873_Sangam Vihar Block C, Part-II Delhi-62",https://dda.gov.in/delineated-boundary
461,"Jai Vihar Phase-II, Dichau Village, Najafgarh, Delhi-49",398,regular,1,358,https://dda.gov.in/sites/default/files/pmuday/358_398.pdf,,2019-12-02,,https://dda.gov.in/delineated-boundary
462,"Anandpur Dham, Karala, Delhi-81",399,regular,1,749,https://dda.gov.in/sites/default/files/pmuday/749_399.pdf,,2019-12-07,,https://dda.gov.in/delineated-boundary
463,"Shakti Vihar, Meethapur, Badarpur, New Delhi- 44",400,regular,1,1167,https://dda.gov.in/sites/default/files/pmuday/1167_400.pdf,,2019-12-16,,https://dda.gov.in/delineated-boundary
464,"Mohan Garden, L-Extn., Uttam Nagar",401,regular,1,845,,https://dda.gov.in/sites/default/files/pmuday/845_401.pdf,2020-06-02,,https://dda.gov.in/delineated-boundary
465,"New Gopal Nagar, A&B Block, Nanak Piou, Dansa Road, Najafgarh, Delhi",403,regular,1,397,,https://dda.gov.in/sites/default/files/pmuday/397_403.pdf,2020-05-20,,https://dda.gov.in/delineated-boundary
466,"Swarn Park & Swarn Park Extn., Part 1&2",404,regular,1,303,,https://dda.gov.in/sites/default/files/pmuday/303_404.pdf,2020-05-18,"(1) REGD. NO.94_Swarn Park Extn.-II, Mundka, Delhi-41 (2) REGD. NO.201_Swarn Park Extn.-II, Mundka, Delhi-42",https://dda.gov.in/delineated-boundary
467,"Nangloi Extn, II-C, Delhi-41",405,regular,1,1561,https://dda.gov.in/sites/default/files/pmuday/1561_405.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
468,"Shastri Park, Nathupura More, Burari, Delhi-87",406-A,regular,1,156,,https://dda.gov.in/sites/default/files/pmuday/156_406.pdf,2020-04-23,"(1) REGD. NO. 406 A_Shastri Park, Nathupura More, Burari, Delhi-87",https://dda.gov.in/delineated-boundary
469,"Shastri Park, Nathupura More, Burari, Delhi-87",406,regular,1,156,,https://dda.gov.in/sites/default/files/pmuday/156_406.pdf,2020-04-23,"(1) REGD. NO. 406 A_Shastri Park, Nathupura More, Burari, Delhi-87",https://dda.gov.in/delineated-boundary
470,"Nangloi, Extn., 2-B, Nangloi, Delhi-41",407,regular,1,401,,https://dda.gov.in/sites/default/files/pmuday/401_1068.pdf,2020-05-20,(1) REGD. NO.95-(ELD)_Pochan Pur Extn. 'C' Block New Delhi 77,https://dda.gov.in/delineated-boundary
471,"Nangloi Extn., 1-C, Delhi-41",408,regular,1,1562,https://dda.gov.in/sites/default/files/pmuday/1562_408.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
472,"Bhragu Vihar Colony, Majri, Delhi-81",409,regular,0,1615,,,2020-03-19,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP""",https://dda.gov.in/delineated-boundary
473,"Mohan Garden, K-3, Block, Uttam Nagar",410,regular,1,692,,https://dda.gov.in/sites/default/files/pmuday/692_410.pdf,2020-05-29,,https://dda.gov.in/delineated-boundary
474,"Sidhatri Enclave, Bhagwati Garden, Delhi-59",411,regular,1,821,,https://dda.gov.in/sites/default/files/pmuday/821_411.pdf,2020-06-02,,https://dda.gov.in/delineated-boundary
475,"Sidhatri Enclave, Bhagwati Garden, Delhi-59",411-A,regular,1,821,,https://dda.gov.in/sites/default/files/pmuday/821_411.pdf,2020-06-02,,https://dda.gov.in/delineated-boundary
476,"Hans Nagar, Pandwala Kalan, Najafgarh, Delhi- 43",412,regular,1,1452,,https://dda.gov.in/sites/default/files/pmuday/1452_412.pdf,2020-06-16,,https://dda.gov.in/delineated-boundary
